,title,location,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,description_length,company_profile_length,requirements_length,benefits_length
428,7684,85,0,1,0,1,0,3,126,18,305,846,240,1111
429,3794,65,1,1,0,1,5,2,57,12,2864,750,1204,481
430,4031,85,0,1,0,1,0,1,69,34,2383,133,637,789
431,2766,60,0,1,1,1,1,1,32,12,2273,983,312,882
432,2198,85,0,1,0,1,2,4,22,7,15,806,1908,610
433,5651,85,0,1,1,1,5,1,79,16,2777,692,25,632
434,7573,85,0,1,0,0,4,1,55,17,681,435,1937,518
435,295,85,0,1,0,1,5,1,22,31,1753,848,460,1060
436,6448,85,0,1,1,1,0,0,58,18,1458,360,279,971
437,3344,85,0,1,1,1,2,1,61,1,833,126,1874,359
438,9283,5,0,1,0,1,5,9,58,25,2036,863,1480,636
439,8523,85,0,1,0,1,2,3,26,31,257,698,721,126
440,3201,29,0,0,1,1,2,1,50,0,3094,711,1686,565
441,668,85,0,1,1,1,3,1,22,18,249,725,908,821
442,3618,85,0,0,0,1,3,3,78,22,2965,384,921,566
443,3041,85,0,1,0,0,5,1,39,18,2741,131,1097,750
444,4081,85,0,1,1,0,2,1,31,11,1452,672,613,354
445,8427,27,0,1,0,1,5,1,40,31,1358,1,1783,532
446,1981,85,0,0,0,1,3,2,36,13,517,384,763,688
447,4079,60,0,1,0,1,2,1,32,12,12,983,1852,1114
448,5114,54,0,1,1,1,0,2,39,5,1034,817,1453,359
449,8340,85,0,1,0,1,5,9,112,31,276,42,844,365
450,7468,27,0,1,1,1,1,1,4,5,3097,701,1723,679
451,9752,85,0,1,1,1,2,2,50,15,3315,515,1838,666
452,5978,85,0,0,1,3,4,4,75,22,394,694,257,1064
453,7314,85,0,0,0,1,1,1,75,18,3191,541,2159,755
454,5714,85,0,0,1,2,3,6,57,19,2331,909,681,667
455,315,27,0,1,1,0,5,9,75,5,43,406,1286,776
456,6564,65,0,0,0,2,3,3,53,15,2549,740,2181,594
457,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
458,8047,85,0,1,0,1,0,1,107,23,1082,632,176,636
459,10921,60,0,1,1,1,5,9,18,18,2711,1022,92,552
460,4406,53,0,1,1,0,2,4,26,7,2760,476,916,232
461,10908,29,0,1,1,1,2,1,29,9,1287,995,1491,594
462,9059,36,0,1,1,1,5,2,22,29,1740,976,1759,758
463,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
464,536,85,1,1,0,1,2,4,119,7,2,719,173,413
465,7596,85,0,1,1,0,0,1,61,0,3073,81,84,248
466,1708,85,0,1,1,1,2,3,64,23,1540,278,1456,555
467,10696,27,0,0,1,1,6,9,6,31,514,386,2108,32
468,3205,85,0,1,1,0,2,1,31,12,2415,672,334,354
469,10785,63,0,1,0,1,3,5,118,9,2913,614,1315,611
470,4361,58,0,1,0,1,5,2,35,20,1111,654,1860,659
471,5032,85,0,1,0,1,5,1,10,14,765,143,1577,640
472,916,85,0,1,0,1,1,3,25,11,2134,809,1322,639
473,8578,85,0,1,0,1,2,9,26,31,3293,698,1775,1104
474,2703,27,0,1,0,1,5,5,75,22,33,99,715,703
475,8831,85,0,1,0,0,5,1,89,15,1205,745,1272,573
476,7504,27,0,1,1,1,3,3,60,18,605,157,1483,1203
477,4765,85,0,0,1,0,3,2,58,18,1022,200,2001,475
478,10611,26,0,1,1,1,3,3,19,22,3086,592,1321,391
479,10921,7,0,1,1,1,3,3,52,12,2796,590,1486,594
480,6209,85,0,1,1,1,3,2,51,17,2453,330,601,696
481,2270,85,0,1,0,1,3,3,34,7,2698,115,1712,442
482,4086,27,0,1,0,1,6,9,54,31,1027,94,1890,622
483,9355,85,0,0,0,1,3,4,6,14,2540,590,2159,1003
484,6989,85,0,1,0,1,2,3,69,18,468,627,2207,173
485,949,85,0,1,0,3,6,4,43,1,1162,424,1286,607
486,4081,85,0,1,1,0,2,1,31,11,1540,672,613,354
487,447,85,0,0,0,1,2,5,0,2,182,559,1348,573
488,7786,85,0,0,0,1,2,3,72,20,27,384,420,601
489,3884,85,0,1,1,2,3,4,29,16,1064,858,1571,572
490,9495,85,0,0,0,1,3,2,22,16,258,384,1036,772
491,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
492,8068,27,0,0,1,1,6,9,6,31,9,555,494,665
493,1411,85,0,1,1,1,3,4,51,13,2692,304,875,978
494,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
495,7168,27,0,1,1,1,5,10,51,13,110,818,216,1105
496,3317,85,0,1,0,1,3,2,11,18,319,826,2125,899
497,6023,12,0,1,1,1,2,2,23,22,1754,48,1143,549
498,2069,54,0,1,1,1,2,3,55,23,610,64,1782,1191
499,4753,85,0,1,1,1,0,0,8,13,634,790,2129,744
500,7033,85,0,1,1,3,2,3,48,16,738,858,1189,134
501,2608,27,0,1,0,0,4,5,51,12,3162,465,157,627
502,10306,85,0,1,1,1,3,4,66,18,1514,453,1106,535
503,10218,26,0,1,0,1,0,5,61,4,670,828,1733,400
504,5458,58,0,1,1,2,3,5,74,20,2775,952,734,602
505,3529,12,0,1,1,1,0,2,22,13,293,300,304,1140
506,5047,85,0,1,0,1,3,3,33,14,1170,143,2077,633
507,7723,85,0,1,0,1,5,1,67,18,2858,185,1464,545
508,5304,20,0,1,0,1,2,1,75,2,2525,250,1687,861
509,2538,12,0,1,0,1,3,5,51,1,3077,391,240,572
510,3710,85,0,0,1,1,2,2,42,14,2600,459,1476,625
511,7126,27,0,1,0,1,0,1,58,17,2652,600,863,661
512,6129,85,0,0,0,1,3,1,55,17,2491,422,435,883
513,1036,26,0,1,1,1,0,5,61,22,779,828,258,821
514,10535,85,0,1,1,1,5,2,88,23,2887,44,1409,79
515,8728,29,0,1,0,1,5,9,58,12,2635,156,2019,414
516,2938,67,0,0,1,1,4,5,44,11,32,627,1251,703
517,3800,85,0,1,0,0,3,2,41,13,152,669,1486,624
518,2183,60,0,1,0,1,6,7,75,7,1185,157,474,176
519,6910,85,0,0,0,1,5,1,22,18,321,480,1442,697
520,10481,23,0,1,0,1,0,1,119,18,3189,12,1894,851
521,6082,85,0,1,0,1,0,6,39,21,242,19,2015,39
522,9658,85,0,0,0,0,4,2,111,18,2877,518,1225,614
523,1557,12,0,1,1,1,3,1,58,20,899,568,677,204
524,3204,85,0,1,1,0,2,1,31,12,2407,672,334,354
525,7717,29,0,1,0,1,2,1,58,18,1426,577,99,331
526,10954,29,0,1,1,1,5,2,30,18,2589,943,1817,957
527,3530,27,0,1,0,1,5,6,41,0,1114,205,252,92
528,8267,85,0,0,0,1,0,1,8,18,760,538,1425,486
529,687,85,0,1,1,1,0,1,48,3,2820,893,1368,789
530,2836,85,0,1,0,1,2,4,68,20,35,498,1411,470
531,5938,85,0,0,0,1,2,2,60,17,3253,384,563,670
532,6060,85,0,1,0,1,2,4,110,22,451,938,2007,150
533,3653,20,0,1,1,2,3,5,30,36,1257,777,1307,689
534,2958,85,0,1,1,1,2,4,75,23,1418,278,1493,446
535,6595,85,0,1,1,1,6,9,9,1,1088,62,2193,808
536,9514,27,0,1,0,1,5,3,41,12,2944,897,1527,111
537,2556,60,0,1,1,1,5,1,32,12,1364,983,385,840
538,8924,5,0,1,1,1,5,1,58,18,922,1038,388,419
539,4331,53,0,1,1,1,2,3,55,18,778,590,1442,618
540,3695,63,0,1,1,1,2,1,58,31,720,699,1488,1164
541,9760,85,0,0,1,1,3,2,46,15,2336,497,1865,1094
542,9472,85,0,0,0,1,5,2,51,17,3178,557,1455,536
543,3524,85,0,1,1,1,2,4,66,17,63,766,1259,605
544,10133,85,0,1,1,1,3,5,82,21,2921,1019,721,652
545,10987,29,0,1,1,1,5,2,58,3,351,403,1896,588
546,1233,85,0,1,1,1,5,1,22,12,964,443,1928,329
547,9461,29,0,1,1,1,5,9,61,12,835,318,1827,949
548,1913,85,0,0,0,1,2,1,89,2,2823,493,1024,348
549,11175,85,0,1,1,1,4,3,37,13,201,856,1841,512
550,490,85,0,1,0,1,0,1,30,11,2756,967,1307,722
551,9100,85,0,1,1,1,3,1,58,31,3297,794,929,340
552,5196,85,0,0,0,1,5,1,58,18,2084,818,1368,978
553,6360,85,0,0,0,0,5,1,57,16,139,409,1232,725
554,7145,85,0,1,0,2,4,1,117,8,2980,563,1979,642
555,3310,27,0,1,1,1,6,4,12,7,2887,923,1579,282
556,10428,85,0,0,0,1,0,1,72,35,436,576,2118,718
557,2258,85,0,1,1,1,2,4,39,7,3169,149,1584,891
558,10922,85,0,1,0,1,0,2,58,18,3108,539,808,628
559,6908,85,0,1,1,1,0,1,61,12,2031,543,1218,585
560,10176,36,0,1,1,1,4,3,45,10,798,636,1807,903
561,3920,85,0,1,1,1,2,3,22,14,2862,874,1689,625
562,10401,85,0,1,0,1,5,4,33,12,432,992,1755,772
563,8450,85,0,1,0,3,1,4,71,31,870,573,2078,494
564,5629,27,0,1,1,1,0,6,39,19,3233,1030,1649,304
565,7993,85,0,1,1,1,5,9,22,29,3105,683,1348,164
566,8885,29,0,1,1,1,5,1,61,12,1194,627,1886,467
567,6542,58,0,1,1,1,5,1,58,18,753,692,1476,515
568,6228,27,0,1,0,1,5,2,75,9,2842,665,1814,554
569,6634,85,0,0,0,1,3,3,88,12,2008,499,277,511
570,8448,27,0,1,0,1,0,1,58,31,939,600,1640,666
571,633,85,0,0,0,1,3,2,22,16,1163,384,1197,633
572,8135,74,0,1,0,1,3,2,61,16,3315,699,1621,434
573,3163,29,0,1,1,1,3,5,119,31,331,433,119,508
574,3205,85,0,1,1,0,2,1,31,12,2398,672,334,354
575,7650,85,0,0,0,0,2,4,107,19,2549,461,1841,0
576,697,85,0,1,0,1,4,1,88,12,1872,567,1989,468
577,2199,85,0,1,0,1,2,4,26,7,245,806,1905,626
578,3534,22,0,1,0,1,3,3,51,13,57,477,1236,978
579,10750,85,0,1,0,4,3,4,64,14,882,863,1327,200
580,3191,85,1,1,1,1,5,9,61,26,3267,499,147,338
581,8464,5,0,1,0,1,0,4,58,31,1491,863,1382,535
582,1281,85,0,1,0,1,2,2,11,13,1294,826,73,917
583,8457,85,0,0,0,1,1,3,75,30,3094,384,871,738
584,3273,85,0,1,1,1,6,4,23,31,294,30,1807,833
585,8534,27,0,1,1,1,4,1,39,31,927,817,1615,258
586,8416,85,0,1,1,1,1,1,58,31,1161,227,753,1008
587,358,85,0,1,0,1,1,3,33,7,2311,966,1072,725
588,7220,85,0,1,0,1,2,1,51,15,2393,504,1299,567
589,287,85,0,1,0,1,5,1,22,31,1693,750,460,1060
590,7596,12,0,1,1,1,0,2,58,26,1483,876,2130,505
591,6182,85,0,1,1,3,2,7,79,23,2288,78,1824,540
592,2413,85,0,1,0,1,0,1,58,6,2417,165,623,577
593,10154,13,0,1,0,2,0,1,22,1,780,756,1874,778
594,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
595,1698,85,0,1,1,1,3,1,58,18,2698,514,1700,774
596,4923,85,0,1,1,1,2,1,75,2,2836,873,1963,1150
597,7310,12,0,1,1,1,2,1,51,16,3096,419,337,122
598,4272,85,0,1,1,1,5,1,32,12,502,983,385,953
599,8069,18,0,0,1,2,3,4,57,20,2253,695,1427,454
600,2038,71,0,1,0,1,1,5,119,31,270,129,1068,1153
601,5571,85,0,1,1,1,1,3,61,24,851,863,1824,222
602,11173,85,0,1,0,1,4,4,52,12,645,808,1472,724
603,9861,29,0,1,1,1,4,3,62,14,281,564,1509,537
604,8767,85,0,1,0,1,4,1,58,17,548,750,2092,1179
605,8408,85,0,1,1,1,2,3,61,22,57,574,1484,590
606,10782,85,1,0,0,1,2,4,26,17,1177,560,1314,617
607,6288,85,0,1,1,1,0,1,22,18,253,836,46,503
608,4106,85,0,1,1,4,4,9,99,3,3135,587,638,1155
609,4254,85,0,1,0,1,0,9,18,18,2907,722,1589,445
610,4969,85,0,0,0,1,3,2,43,14,456,384,583,669
611,10307,20,0,1,1,1,1,2,42,18,3013,182,1584,394
612,2417,85,0,0,0,0,5,1,58,15,1629,545,1522,612
613,9058,36,0,1,1,1,5,1,75,12,3256,893,1557,429
614,7642,85,0,1,0,0,3,3,66,22,2669,115,293,1127
615,3309,85,0,1,1,1,5,9,107,20,878,133,1849,537
616,1754,85,0,1,0,1,5,1,107,19,245,821,1366,517
617,9744,85,0,1,1,1,5,1,75,22,714,287,1708,427
618,3954,85,0,1,0,1,2,4,47,7,1007,806,180,647
619,6431,85,0,1,1,1,0,0,58,18,1476,360,279,971
620,9879,27,0,1,1,1,6,9,112,20,3195,205,2189,530
621,10186,35,0,1,1,1,0,1,61,2,2908,708,1838,591
622,1357,85,0,0,0,1,3,3,69,14,715,384,685,541
623,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
624,134,29,0,1,1,1,6,4,58,12,2954,488,2138,577
625,6968,85,0,0,0,1,2,9,122,15,3106,489,1022,500
626,2807,85,0,1,1,1,1,5,119,12,1854,212,213,44
627,53,85,0,0,0,1,2,5,39,13,70,435,1064,481
628,4266,85,0,1,1,1,0,1,53,17,1385,379,1356,909
629,6935,29,0,1,0,1,5,2,103,20,298,611,2203,575
630,577,85,0,1,0,1,0,1,39,4,1577,573,1476,40
631,10145,16,0,1,1,0,2,1,31,13,2415,672,302,354
632,9014,85,0,1,1,1,5,1,22,12,2780,955,1550,326
633,9016,76,0,0,0,1,5,4,61,12,3001,543,716,565
634,1620,5,0,1,1,1,3,2,39,17,456,743,1874,35
635,11119,85,0,1,0,1,3,4,48,17,2747,143,2114,535
636,450,85,0,0,0,1,2,9,0,1,3208,521,1730,218
637,11065,24,0,1,0,1,2,1,49,18,1054,881,903,465
638,9665,27,0,1,1,1,6,4,77,1,2848,923,1889,303
639,5939,85,0,0,0,1,5,1,32,12,653,384,1781,655
640,3754,29,0,1,0,1,5,1,58,12,1501,545,1764,250
641,6058,27,0,1,1,1,5,1,57,22,3092,66,1577,567
642,4836,24,0,1,1,1,3,5,72,21,2608,771,107,765
643,574,60,0,1,1,1,5,1,58,18,313,238,2131,486
644,3075,27,1,1,1,1,6,4,19,36,2011,592,965,872
645,3586,85,0,1,1,1,0,1,15,18,1836,858,214,545
646,3767,85,0,1,1,1,0,1,61,9,219,81,82,248
647,6562,24,0,1,0,1,5,9,33,18,848,144,1061,578
648,381,85,0,1,1,1,2,9,6,0,90,738,1565,607
649,10157,20,0,1,1,1,5,4,58,7,2881,777,1962,648
650,5147,85,0,1,1,1,3,3,69,18,1452,418,1705,427
651,2822,30,0,1,1,1,1,1,58,17,594,654,1548,567
652,8479,27,0,1,0,1,1,1,55,31,3227,654,1518,361
653,6628,85,0,1,1,2,2,4,119,7,139,836,1152,731
654,595,12,0,1,1,1,3,4,22,18,1826,92,1198,633
655,1786,27,0,1,1,1,0,4,61,22,1805,417,1629,642
656,450,85,0,1,1,1,2,9,23,1,360,527,20,499
657,450,30,0,1,0,1,2,9,58,1,2190,654,1505,603
658,5166,85,0,1,0,0,5,1,58,18,341,618,806,658
659,5556,12,0,1,0,1,3,2,51,16,922,788,195,639
660,7543,85,0,1,0,1,4,1,35,17,2669,143,1779,550
661,3383,12,0,1,0,1,2,4,58,31,3002,803,1474,612
662,8457,85,0,0,0,1,2,3,75,30,2982,384,856,714
663,3630,27,0,1,0,1,3,3,42,16,2993,923,1492,352
664,9129,85,0,1,1,1,5,1,22,18,582,836,1635,731
665,8948,7,0,1,0,1,5,1,22,18,3236,842,1913,1153
666,9581,85,0,1,1,1,4,3,22,12,1146,126,2152,261
667,2209,85,0,1,0,3,2,4,37,7,250,806,1905,617
668,9726,85,0,0,0,1,3,3,22,14,2975,384,750,572
669,7293,85,0,1,0,1,5,6,58,18,2955,430,354,513
670,5985,85,0,1,1,1,0,1,112,7,2980,226,1604,633
671,310,27,0,1,1,1,2,1,39,31,175,817,1562,470
672,8961,60,0,1,1,1,5,9,22,18,953,988,1479,663
673,10908,29,0,1,1,1,0,3,61,9,9,660,1820,671
674,5653,85,0,1,1,1,6,4,59,31,2956,830,1421,715
675,170,85,0,1,1,1,2,1,39,31,552,75,2204,555
676,9631,85,0,1,0,1,3,1,0,18,2798,220,1178,423
677,4264,85,0,1,1,2,6,5,55,19,3187,975,721,414
678,4415,85,0,1,1,1,2,5,53,11,2334,16,1476,646
679,9798,85,0,1,0,0,5,9,58,18,120,685,1319,652
680,6362,27,0,1,1,3,0,4,33,16,13,734,1501,664
681,4624,7,0,1,0,1,5,1,22,18,398,842,199,234
682,9193,85,0,1,0,1,0,1,9,31,202,634,18,647
683,5711,85,0,1,1,1,0,9,58,12,3165,525,1498,538
684,3235,27,0,1,1,2,3,4,59,21,27,802,1335,609
685,1318,0,0,1,1,1,5,0,77,7,1145,144,589,571
686,2198,27,0,0,0,1,0,3,61,7,26,640,1126,623
687,2025,85,0,1,1,1,2,3,72,19,2957,510,1531,476
688,7111,85,0,1,1,1,0,2,39,17,338,790,69,241
689,2517,85,0,1,0,1,2,4,22,7,604,806,1905,699
690,8247,65,0,1,0,0,3,2,51,15,2584,757,1678,465
691,1925,29,0,1,1,1,0,1,61,27,1330,952,1880,779
692,5278,29,0,1,0,3,2,3,73,19,1237,706,1213,1228
693,4873,85,0,1,1,1,2,9,22,31,1101,584,1050,1127
694,2307,85,0,1,1,1,5,1,58,5,1577,76,1602,1093
695,10908,32,1,1,1,0,3,3,48,14,2968,472,1850,412
696,2199,85,0,1,0,1,2,4,26,7,83,806,1905,589
697,5485,63,0,1,0,1,2,1,118,18,3148,870,1673,567
698,1111,85,0,0,0,1,1,1,75,5,1358,693,1428,645
699,9210,85,0,1,1,1,4,1,29,14,797,800,49,701
700,4731,27,0,1,1,1,5,5,61,15,2956,477,1565,682
701,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
702,342,58,0,1,0,1,2,2,35,5,962,654,2119,563
703,5412,27,0,1,0,1,2,4,75,12,361,846,1417,183
704,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
705,11147,85,0,0,0,1,0,4,112,20,34,604,1137,648
706,8579,26,0,1,1,1,2,2,61,31,3237,828,163,626
707,5880,85,0,0,0,1,2,4,0,7,452,384,1251,581
708,10236,85,0,0,0,1,5,1,58,18,2027,932,1267,698
709,3127,85,0,1,1,1,5,1,8,12,2972,342,1324,555
710,587,58,0,1,0,1,2,2,75,25,322,160,1133,550
711,8434,85,1,1,1,1,5,4,58,6,209,36,2188,978
712,5533,27,0,1,1,1,3,3,58,18,2680,569,2116,1094
713,3732,29,0,1,1,1,3,3,47,14,536,500,1582,636
714,2004,20,0,1,0,4,5,9,58,36,2512,430,1611,839
715,3850,85,0,1,0,1,5,1,61,12,3271,590,1984,658
716,8567,85,0,1,0,1,3,3,68,22,2855,115,740,682
717,9618,20,0,1,1,1,5,5,58,12,3187,182,1760,618
718,10897,85,1,1,1,1,3,1,22,14,935,893,741,629
719,6104,85,0,1,1,0,2,3,53,31,55,115,1038,148
720,3508,85,0,1,1,0,3,2,74,19,1106,393,1277,403
721,4795,63,0,0,0,1,3,3,69,18,119,501,250,46
722,1835,27,0,1,1,1,3,3,50,15,3185,734,1393,496
723,709,5,0,0,0,3,2,4,0,0,3175,550,1614,934
724,5059,29,0,1,1,1,4,1,59,7,2770,722,2154,405
725,584,27,0,1,1,1,5,1,61,12,3208,148,1927,401
726,3018,85,0,1,0,1,5,2,23,15,780,722,370,759
727,538,5,0,1,1,1,5,9,29,26,3031,614,448,493
728,4358,27,0,1,1,1,5,1,39,31,407,817,1359,248
729,4916,85,0,1,1,1,5,3,63,16,3191,614,483,32
730,8514,85,1,1,0,1,2,4,23,31,2485,436,1933,978
731,3086,29,0,1,0,1,5,1,30,31,855,831,1080,62
732,2463,12,0,0,1,1,5,9,61,18,3250,465,1501,809
733,2682,34,0,1,0,1,2,2,75,3,2553,320,1226,482
734,9326,85,0,1,0,0,5,2,66,16,677,418,98,529
735,4924,85,0,1,0,1,5,1,22,26,3151,534,1963,570
736,2478,85,1,1,1,0,0,4,22,12,1133,140,649,494
737,3206,85,0,1,1,0,2,1,31,11,2616,672,198,354
738,8107,85,0,1,1,3,0,3,112,31,802,915,1777,383
739,4214,85,0,1,1,3,2,3,88,17,2819,969,1788,227
740,3057,85,1,0,1,0,3,4,60,18,2888,419,1300,976
741,11189,29,0,1,1,1,4,3,58,15,2063,304,1717,1025
742,5267,85,0,0,0,1,2,1,22,12,2152,461,1357,574
743,8244,27,0,1,0,1,5,4,88,6,2809,923,1740,282
744,633,85,0,0,0,1,3,2,22,16,1163,384,1197,633
745,1738,85,0,1,1,1,5,1,39,20,1478,19,1354,804
746,1073,24,0,1,0,1,2,1,49,18,1054,881,903,465
747,6948,50,0,1,1,1,3,3,61,18,3001,590,1523,515
748,7786,85,0,0,0,1,2,3,69,19,29,384,556,620
749,9520,85,0,1,1,1,0,1,22,18,336,237,1639,918
750,1900,85,0,1,0,1,2,9,39,7,974,19,1588,804
751,6207,85,0,1,0,1,3,1,30,16,2153,735,1172,714
752,310,85,0,0,1,1,2,1,20,31,3106,436,1175,409
753,1392,85,0,0,0,1,6,9,6,31,402,419,1293,282
754,698,85,0,1,0,1,2,4,126,9,114,727,1195,548
755,4090,85,0,1,0,1,4,1,40,15,2582,143,1774,566
756,4879,85,0,1,1,2,6,9,35,23,3050,513,1774,546
757,7366,85,0,1,0,0,3,2,37,15,2197,143,308,590
758,7441,27,0,0,1,1,5,1,30,24,2413,519,2189,808
759,8609,27,0,1,0,1,2,1,62,0,212,730,2015,651
760,3992,85,0,1,1,1,2,2,88,20,2291,969,2007,647
761,2437,85,0,1,0,1,2,4,26,7,203,806,2193,558
762,801,85,0,0,0,1,2,1,22,12,2152,459,1475,489
763,9919,85,0,1,0,1,3,4,43,12,400,735,1842,745
764,8531,85,0,1,1,1,2,1,63,29,2616,794,542,616
765,1167,85,0,1,0,1,5,1,90,31,395,711,2122,1058
766,4081,85,0,1,1,0,2,1,31,11,1510,672,613,354
767,4742,85,0,1,0,1,2,3,53,31,2793,390,1649,57
768,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
769,8434,85,0,0,1,1,2,1,22,31,514,295,1859,746
770,902,85,0,0,1,1,5,1,22,23,2835,465,1827,658
771,8168,27,0,1,0,1,6,4,71,3,2870,923,2132,282
772,4814,85,0,1,1,1,3,1,75,31,1596,44,2141,687
773,8276,27,0,1,0,1,4,3,112,18,826,409,791,551
774,3386,82,0,0,0,0,3,3,48,9,224,477,1265,331
775,3720,60,0,1,0,3,4,6,24,12,539,174,1695,655
776,8567,85,0,1,0,1,3,3,68,22,2855,115,740,682
777,9330,27,0,1,1,1,6,4,77,1,2869,923,1889,303
778,2227,5,0,1,1,1,2,2,39,7,1073,743,1667,102
779,5564,85,0,1,0,1,5,1,21,18,1051,750,2024,1184
780,10525,5,0,0,0,3,4,5,45,13,2084,641,1371,705
781,2407,63,0,1,1,1,0,1,58,9,712,699,1283,1164
782,7442,85,0,1,1,1,3,2,60,21,605,430,178,654
783,4633,29,0,1,1,1,5,5,58,4,389,867,53,479
784,5989,85,0,1,1,1,0,9,39,31,1963,19,1758,672
785,7940,85,0,0,0,0,5,1,49,12,212,406,1498,501
786,9129,29,0,1,0,1,4,1,61,24,1081,643,2138,630
787,8434,85,1,1,1,1,5,4,58,6,209,36,2188,978
788,10301,85,0,1,0,1,5,9,123,12,2962,453,2188,1038
789,123,85,0,0,0,1,2,2,22,19,3226,384,1048,671
790,6463,85,0,1,1,2,2,4,119,7,212,836,1260,731
791,9342,85,0,1,1,1,2,4,77,23,642,278,1304,479
792,587,85,0,1,1,1,3,2,45,12,35,514,2202,722
793,1131,24,0,1,1,0,3,4,119,17,2562,285,946,214
794,6640,85,0,1,1,1,2,4,46,14,342,858,1724,304
795,4652,85,0,1,1,1,2,2,88,17,2004,969,321,955
796,4961,60,0,1,1,1,2,1,75,2,268,279,2032,380
797,8332,27,0,1,0,1,6,7,111,23,118,711,1281,620
798,4201,85,0,1,1,1,0,1,58,17,266,189,1462,608
799,10984,5,0,1,0,1,5,9,58,18,1080,863,1182,580
800,5995,27,0,1,1,4,4,9,112,4,1229,696,1608,561
801,10513,27,0,0,0,1,6,7,45,18,1808,443,2155,614
802,3826,85,0,1,1,1,0,1,58,18,482,531,1885,316
803,4107,85,0,1,0,1,5,1,4,3,349,623,1586,711
804,5879,85,0,0,0,1,3,2,72,17,677,384,457,526
805,4348,27,0,1,1,1,1,1,75,24,1656,251,1463,62
806,2199,85,0,1,0,1,2,4,66,7,717,806,1905,672
807,5941,85,0,0,0,1,5,1,32,21,719,384,1931,627
808,8804,27,0,1,0,1,5,1,75,22,3111,329,1897,602
809,3943,27,0,1,0,4,2,3,68,12,2947,251,1892,530
810,1396,27,0,1,1,3,2,9,51,16,1520,844,712,469
811,7801,35,0,1,1,1,5,2,61,15,599,654,1711,605
812,2231,85,0,1,0,4,4,4,58,7,3126,51,2184,876
813,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
814,7596,85,1,0,1,3,5,4,119,21,1741,387,973,383
815,7031,85,0,0,0,3,0,9,107,20,1742,561,1808,73
816,4186,85,0,0,1,1,6,2,23,29,3144,432,1395,256
817,3243,85,0,0,0,0,4,2,47,13,2588,507,1666,637
818,6659,34,0,1,1,1,3,3,58,22,2131,285,1465,733
819,8485,85,0,1,1,1,0,1,22,31,517,682,1769,490
820,10900,27,0,0,0,1,3,5,64,17,1264,414,1658,338
821,1667,27,0,1,1,1,2,9,51,7,853,520,1441,502
822,2258,85,1,1,0,1,6,4,59,7,2768,653,1788,55
823,10247,85,0,1,0,1,2,4,26,23,369,753,1633,113
824,2923,85,0,1,0,1,3,3,55,15,763,537,1667,564
825,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
826,1941,85,0,1,0,1,2,1,58,22,2666,499,1622,724
827,8976,27,0,1,0,1,5,6,47,14,1082,421,1635,635
828,8369,85,0,1,1,1,5,1,61,5,379,148,304,379
829,4109,85,0,1,1,1,0,1,61,9,128,148,1855,452
830,10035,34,0,1,0,1,3,2,59,18,2509,285,1315,689
831,2029,85,0,1,0,1,0,2,65,19,2549,439,1322,1166
832,1369,12,0,1,1,1,2,4,122,20,1151,1026,805,802
833,9230,29,0,1,1,1,6,9,58,18,2002,367,1727,552
834,10637,85,0,0,0,2,3,5,69,16,1738,828,968,544
835,3515,85,0,0,0,1,0,4,76,21,998,664,1223,261
836,8111,29,0,1,1,1,5,5,39,14,428,635,1698,752
837,7924,27,0,1,1,1,6,2,118,5,1668,909,480,911
838,10683,7,0,1,0,1,5,1,22,18,3157,842,1925,1163
839,6043,58,0,1,0,1,4,0,75,22,3289,762,1870,462
840,3752,63,0,1,0,1,2,1,58,16,297,699,1409,493
841,8439,27,0,0,0,1,0,3,61,31,1641,613,1774,603
842,3136,60,0,1,1,1,2,5,58,12,3186,546,1316,248
843,2888,27,0,1,0,1,5,1,58,22,327,1,397,585
844,4026,27,0,0,0,1,0,0,60,1,1149,422,777,597
845,9336,85,0,1,1,1,5,1,42,21,1687,312,1107,624
846,2258,85,0,1,0,1,2,4,119,7,793,397,1281,469
847,1981,85,0,0,0,1,3,2,36,13,517,384,763,688
848,4713,67,0,0,1,2,3,6,57,17,66,844,1086,608
849,503,85,0,1,1,1,3,4,68,16,2768,221,1545,394
850,1332,85,0,1,1,1,2,2,48,13,1063,836,1400,731
851,662,85,0,1,1,1,2,4,56,7,2253,115,1023,411
852,3341,85,0,1,0,1,0,4,26,1,1243,806,2156,602
853,9670,74,0,1,0,1,4,1,43,15,2100,696,1060,680
854,4942,12,0,1,1,1,5,3,23,13,3002,48,1786,595
855,6780,85,0,1,0,1,2,4,74,20,69,598,1489,465
856,10445,85,1,1,0,3,5,9,67,7,2962,185,2162,580
857,1110,85,1,1,1,3,4,5,64,31,859,904,2110,614
858,3140,60,0,1,1,1,0,1,58,12,1057,138,1754,724
